mol_id,smiles,homo,split
gdb_5679,C1=Cc2nccn2C1,-0.2037,train
gdb_113007,CN1C(C=O)CC1CO,-0.2337,train
gdb_52443,N#CCOCCNC=O,-0.2594,train
gdb_88314,CC1CC1C(=O)CC=O,-0.2453,train
gdb_43905,N#CC12CC(=O)C1CO2,-0.2726,train
gdb_1377,C#CC(=O)NC=O,-0.2656,train
gdb_63225,CC1(O)C=CCC1C#N,-0.2637,train
gdb_100911,CC(CO)C(C=O)CO,-0.2437,train
gdb_110751,COC1C2CC(=O)C21O,-0.2392,train
gdb_47024,O=C1C=C2NCC2CN1,-0.2179,train
gdb_116084,CCC1COCC(=O)O1,-0.2526,train
gdb_46048,O=C1CC(C2CC2)CO1,-0.2616,train
gdb_20263,C1C2C3CC4C2C4C13,-0.2541,train
gdb_31995,OCc1cnc(CO)[nH]1,-0.2043,train
gdb_105477,CC#CC1(NC)COC1,-0.225,train
gdb_72231,CC12CCC3OC1(C)C32,-0.2158,train
gdb_260,CC(=O)CCO,-0.2458,train
gdb_17576,OC12CC(C1)C1OC12,-0.2542,train
gdb_121376,CCCC1C=CCCC1,-0.2342,train
gdb_76930,CN1C(=O)C(O)C1C=O,-0.2534,train
gdb_9223,O=CNCC(=O)CO,-0.2605,train
gdb_84419,N=C1C(O)C=CN1C=O,-0.2435,train
gdb_28085,N=COc1c[nH]c(O)c1,-0.1941,train
gdb_57296,CC(C)(O)C#CCC#N,-0.2721,train
gdb_2711,COCCCC=O,-0.2517,train
gdb_126109,CCC#Cc1cc[nH]n1,-0.218,train
gdb_77174,NC1C(=O)OC1C1CN1,-0.2483,train
gdb_98198,COC(=O)C(C)(C)CO,-0.2644,train
gdb_111988,CCC1C=CC2(C)OC12,-0.2404,train
gdb_79709,CN1C2C(O)C1C1CC12,-0.2165,train
gdb_118578,CCCC(CO)COC,-0.2453,train
gdb_106786,CC12CC=CC1(CO)N2,-0.2218,train
gdb_81995,CC1C2NC2C1(C)C#N,-0.2496,train
gdb_118567,CCC(CCO)CCO,-0.261,train
gdb_9009,CC#CCC(C)C#N,-0.2603,train
gdb_110895,O=C1C2CC(C2)C1CO,-0.2438,train
gdb_44368,O=C1CC2C3CC(O1)C23,-0.2544,train
gdb_32270,Nc1cnccc1CO,-0.2161,train
gdb_102678,CCC(CO)CCC#N,-0.2763,train
gdb_1010,C#Cc1ncco1,-0.2403,train
gdb_87489,CC1NC12C1CC2C1O,-0.2444,train
gdb_24224,c1nc2c([nH]1)CC1CN21,-0.1986,train
gdb_74930,CC1=CC2CC3C1CN23,-0.2112,train
gdb_25752,Cc1[nH]ccc1C(N)=O,-0.2094,train
gdb_129591,N#Cc1c(O)noc1N,-0.2409,train
gdb_51804,O=CNC1COC2CC12,-0.2393,train
gdb_108401,N#CC1C2OCC12CO,-0.2617,train
gdb_25117,O=c1cc[nH]c(=O)nc1,-0.2547,train
gdb_107918,CCC12CC3C1C2N3C,-0.2004,train
gdb_689,CC1CC2OC12,-0.2504,train
gdb_45051,O=C1CC2NC2C12CO2,-0.2435,train
gdb_13692,N=COCC1CC1O,-0.254,train
gdb_78860,CC1C2C3C(N13)C21CN1,-0.2313,train
gdb_61697,CC(C#N)(C#N)OC=O,-0.3144,train
gdb_58585,CC(C)C1(O)CCCC1,-0.2542,train
gdb_81933,O=C1C(O)C(O)C2CN12,-0.2628,train
gdb_7632,CC(C)C1CC(=O)N1,-0.2458,train
gdb_51735,O=CCN1CCC12CC2,-0.2151,train
gdb_76757,CC1C(O)C2(O)CCC12,-0.2347,train
gdb_101370,CCC(O)C1CN2CC12,-0.2291,train
gdb_13954,N#CCC12COC1C2,-0.2505,train
gdb_92268,CC1CC2CC=CC12C,-0.2338,train
gdb_104271,N#CC1CCC1(O)CO,-0.2718,train
gdb_126716,CCc1cnn(CC)c1,-0.2245,train
gdb_103223,COC1(C)C2C3OC2C31,-0.2297,train
gdb_108998,CC1C2C=C(CO)C1O2,-0.2306,train
gdb_24095,N#CCCc1cc[nH]c1,-0.217,train
gdb_19506,O=CC1C2N=COC12,-0.2495,train
gdb_10522,CCCC1(CO)CC1,-0.2601,train
gdb_10231,CCOC(CO)CO,-0.25,train
gdb_55027,CC(=O)N1CC1C1CN1,-0.2428,train
gdb_45738,O=C1NC=CC12COC2,-0.2248,train
gdb_17760,CC12C3C4N3C1C42O,-0.2061,train
gdb_125684,Cc1n[nH]nc1C1CC1,-0.2328,train
gdb_105688,CCC1(CNC=O)CO1,-0.252,train
gdb_42112,C1=CCCCCCC=C1,-0.2275,train
gdb_96300,CN1CCCOC(=O)C1,-0.2149,train
gdb_101107,COC(C)C12CN(C1)C2,-0.2228,train
gdb_85810,C#CC1(C)CC(O)C1C,-0.2493,train
gdb_45550,N=C1CC2OCCC2O1,-0.2551,train
gdb_76870,CC1C(O)C2N=COC12,-0.2491,train
gdb_114048,COC1CC2(C)C(O)C12,-0.2322,train
gdb_15689,CCN1CCOC1=O,-0.2439,train
gdb_35439,C#CC12CC1OC2C#N,-0.2572,train
gdb_121419,OCCC1COCOC1,-0.2576,train
gdb_3288,CC1CC2COC12,-0.2396,train
gdb_129719,Nc1cnn(C=O)c1O,-0.2334,train
gdb_6745,CCN=COC(C)C,-0.2404,train
gdb_119690,COCC12CC3CN1C32,-0.2347,train
gdb_110532,CCN1C2CC3C1C32C,-0.2019,train
gdb_17622,CC(C)C(C)C1CO1,-0.2614,train
gdb_22839,ON=C1CCN=COC1,-0.2433,train
gdb_37701,C1C2OC3C(O2)C2C1C32,-0.2488,train
gdb_107530,C#CC1OC2CC12CO,-0.2427,train
gdb_117366,CCNC(=O)CN1CC1,-0.2348,train
gdb_130773,N#Cc1cnoc(=O)c1,-0.297,train
gdb_125503,Cc1nn(C=O)cc1N,-0.2153,train
gdb_35423,N#CC1OC2C=CCC12,-0.2644,train
gdb_17453,CN1C2C3CC3(C)C21,-0.2317,train
gdb_115486,CCC1C=C(CO)CO1,-0.2246,train
gdb_64831,CC1(C#N)C=CC(=O)C1,-0.2592,train
gdb_24291,c1[nH]cc2c1OC1CC21,-0.1883,train
gdb_54622,NC(=O)C1=CC(=O)CC1,-0.2459,train
gdb_119863,COCC1=CCCC1=O,-0.2371,train
gdb_13209,CC(CO)C1COC1,-0.243,train
gdb_30421,CN=c1[nH]c(C)c(C)o1,-0.1777,train
gdb_117911,C#CC(=O)C(C)COC,-0.2568,train
gdb_20427,c1n[nH]nc1N1CC1,-0.2237,train
gdb_86062,CC1=C(C)C(O)C(C)C1,-0.2293,train
gdb_87034,N#CC1(C(N)=O)CC1O,-0.2618,train
gdb_95407,CC1=CCOC(C)C=C1,-0.2132,train
gdb_94187,CC1(C2CC2)CCC1O,-0.2501,train
gdb_26657,Cc1oc(N)c(N)c1C,-0.1779,train
gdb_5252,CCCc1cocn1,-0.2386,train
gdb_84492,CC1C(O)C=CC12CC2,-0.2341,train
gdb_94712,CC1CCC2(C)CC2O1,-0.2341,train
gdb_117150,O=CC(O)C(=O)CCO,-0.2575,train
gdb_12687,CC1=C(C)C(C)CC1,-0.2148,train
gdb_75556,CC1=CCOCC1C#N,-0.2586,train
gdb_122280,O=CC1(OCCO)CC1,-0.249,train
gdb_10310,C#CC(OC)C(C)C,-0.2621,train
gdb_46085,N#CC1C=CC(=O)CC1,-0.2568,train
gdb_24703,c1cnc2c(n1)CNC2,-0.2288,train
gdb_22028,Nc1noncc1=NO,-0.2249,train
gdb_109532,N#CC1C(C#N)C1CO,-0.292,train
gdb_122661,OCCCC1COC=N1,-0.2478,train
gdb_53236,CC#CC1OC(C)C1C,-0.2392,train
gdb_130382,NC=[NH+]c1cc([O-])on1,-0.1574,train
gdb_64364,CC1(C)CCOC12CC2,-0.226,train
gdb_5166,O=CCc1ccc[nH]1,-0.2069,train
gdb_12973,CN1C2CC(O)C21C,-0.2252,train
gdb_82761,OC1C2OC3C2CC13O,-0.2333,train
gdb_101570,CCC(=O)CC(C)CC,-0.2405,train
gdb_111322,COC1C2OC2C1(C)O,-0.2445,train
gdb_65317,C#CC1CC1(C)N1CC1,-0.2253,train
gdb_70892,CC12CC3N(C1)C3(C)C2,-0.2286,train
gdb_120067,CCCC1C2C3CN2C13,-0.228,train
gdb_103797,CC(=O)N1CC1(C)CO,-0.2494,train
gdb_12540,CC1CC=CCCC1,-0.2331,train
gdb_15835,CCOC(C)C1CO1,-0.2525,train
gdb_21968,O=[N+]([O-])c1ccc[nH]1,-0.2488,train
gdb_85335,CC1CC(=O)C=C(N)C1,-0.2138,train
gdb_48253,N#CCC(C=O)C1CN1,-0.2604,train
gdb_54856,NC(=O)N1C2CCCC21,-0.2409,train
gdb_87564,CC1CC12C(C)C1NC12,-0.2219,train
gdb_120973,OCCC1CC2CN2C1,-0.2241,train
gdb_79228,N#CC12CN3C(C1O)C32,-0.2617,train
gdb_53573,CC#CCC1CC(=O)N1,-0.2467,train
gdb_29904,Cn1ccc(N2CC2)c1,-0.1807,train
gdb_38887,C1=C2COC2CC2CC12,-0.2322,train
gdb_40832,C1COC(C2CN2)CO1,-0.2328,train
gdb_18548,O=C1CC2OC=NC12,-0.2459,train
gdb_117451,CCCC(=O)COC=O,-0.2645,train
gdb_127669,C#CCc1ncnn1C,-0.2557,train
gdb_76050,CC1C(C#N)C12COC2,-0.2589,train
gdb_55934,NC(=O)CC1OC2CC12,-0.2362,train
gdb_86695,N#CC1C(N)CN1C=O,-0.2626,train
gdb_73866,CC1=C(C)CC2CC2C1,-0.2178,train
gdb_55876,CC(=O)CC1OC1C#N,-0.2633,train
gdb_44329,O=C1CC2C3C=CC1N32,-0.2252,train
gdb_54237,N=C1OCC1(N)C(N)=O,-0.2413,train
gdb_86389,CC1CC(O)C2NC12C,-0.2321,train
gdb_25112,N=c1ncoc(=N)cn1,-0.2705,train
gdb_11075,CC1C2(C)CCC12O,-0.2342,train
gdb_29581,Nc1cocc1C1CC1,-0.1921,train
gdb_63131,CC1(O)C2OCC21C=O,-0.2397,train
gdb_133093,OCc1ccnc(F)c1,-0.2593,train
gdb_84054,CC1N=C(C#N)N2CC12,-0.2676,train
gdb_30843,CNc1[nH]c(O)nc1C,-0.1856,train
gdb_41889,C1=NC2CCC(CC2)O1,-0.2391,train
gdb_14660,CCC#CC#CC=O,-0.2566,train
gdb_89206,CC1OC2(C)C(=N)OC12,-0.2556,train
gdb_19375,OCC12NC1C1CC12,-0.2054,train
gdb_79382,N#CC12CC3C1C(O)C32,-0.275,train
gdb_36983,C(CN1CC1)C1COC1,-0.2354,train
gdb_46795,O=C1CNC2CC(C2)O1,-0.2246,train
gdb_89341,N#CC12CC1(N)CC2O,-0.2447,train
gdb_96085,CC1OCOC2(C)CC12,-0.2449,train
gdb_27548,Nc1nc(C2CN2)co1,-0.206,train
gdb_35349,N#CC1NC23CN(C2)C13,-0.2331,train
gdb_76671,NC(=O)OC1C(O)C1O,-0.2392,train
gdb_107493,OCC12CC1CC21CO1,-0.2532,train
gdb_6050,CC(O)C(C)(O)CO,-0.2581,train
gdb_122675,CCOCC1CCOC1,-0.2475,train
gdb_84861,CC1C=CCC=CC1=O,-0.2308,train
gdb_18700,CC1=CCOC2CC12,-0.227,train
gdb_61024,O=CC(O)C1CC2OC21,-0.2581,train
gdb_130858,C#Cc1cc(C=O)on1,-0.2775,train
gdb_78442,CN1C2C3NC(C3=O)C21,-0.2397,train
gdb_55973,CC(=O)CC1OCC1=O,-0.2538,train
gdb_64121,CC1(C)COC(C)(C)O1,-0.2444,train
gdb_83242,CC1=NC2C(C)C2CO1,-0.225,train
gdb_44482,O=C1CC2C3CC2C1O3,-0.2312,train
gdb_39767,C1C2C1C1CC2C12CC2,-0.2446,train
gdb_8813,CN=C(N)C(=O)OC,-0.2383,train
gdb_126330,CCc1c[nH]nc1C=O,-0.2441,train
gdb_30795,Cc1cc(C)c(CO)o1,-0.2056,train
gdb_108310,CC1OC2(CO)COC12,-0.2508,train
gdb_29105,N=c1occ(N)oc1=O,-0.2425,train
gdb_15110,C#CCCCC1CO1,-0.2599,train
gdb_65,CC(N)C#N,-0.2704,train
gdb_48036,O=CC#CCN1CCC1,-0.2318,train
gdb_30584,CCC#Cc1ccoc1,-0.213,train
gdb_58274,CC(C)C(C)NC(N)=O,-0.2429,train
gdb_127057,CCOCc1cnoc1,-0.2526,train
gdb_2912,O=CC1CCCO1,-0.2399,train
gdb_43292,N#CC1C2C=CC(=O)C12,-0.2603,train
gdb_78926,CC1C2C3C1N1C2C31C,-0.2203,train
gdb_78447,CC1C2CC1C1C(C)C21,-0.2436,train
gdb_5057,O=c1cncccn1,-0.2496,train
gdb_59030,CC(O)C1=CCN2CC12,-0.2208,train
gdb_12386,CC1NCCNC1=O,-0.2276,train
gdb_43767,O=C1CC2(C3CN3)NC12,-0.2382,train
gdb_22475,CCC#CC(CC)=NO,-0.2241,train
gdb_100930,CCC(C)C(CC)CC,-0.2907,train
gdb_26521,OC12CC1n1cncc12,-0.2208,train
gdb_90547,CC1NC2C(C=O)OC12,-0.2341,train
gdb_26576,Cc1cc[nH]c(=O)c1C,-0.2051,train
gdb_71946,OC12COC3CC(C1)C32,-0.2407,train
gdb_80440,CN1C2CC(O)(C=O)C21,-0.2347,train
gdb_19730,C1=CC2C3CC1C2O3,-0.2325,train
gdb_87532,CC1CC12C(=O)N1CC12,-0.2402,train
gdb_64068,CC1(C)OCC(=O)C1=O,-0.2337,train
gdb_84206,O=CC1=CC(O)C(=O)N1,-0.251,train
gdb_17751,OC12CC3C4C(C31)C42,-0.2273,train
gdb_99961,CC(C)(C)C(C)(O)CO,-0.2527,train
gdb_10334,CN(C)C(C=O)CO,-0.2432,train
gdb_39976,C1C2C3OC4(CC4)C1C23,-0.215,train
gdb_78557,CC1C2C3(CC3)OC12C,-0.2211,train
gdb_28166,Cc1nc2c(o1)CC=C2,-0.2021,train
gdb_104640,C#CC1(OC)CN(C)C1,-0.2131,train
gdb_45594,O=C1CN2CCOCC12,-0.2218,train
gdb_119661,COCC12CC3C1CC32,-0.252,train
gdb_10495,CC#CC1(CO)CC1,-0.236,train
gdb_132172,N=c1cc(O)[nH]cc1F,-0.2013,train
gdb_92002,CC1CC2NC2C1C=O,-0.2329,train
gdb_106061,CC12CC3N(C1)C32CO,-0.2382,train
gdb_117808,C#CC(O)(CO)CCO,-0.2606,train
gdb_75776,C#CC1(C)OC(=O)C1C,-0.2683,train
gdb_17938,CC12C3C=CC1C2O3,-0.2225,train
gdb_73651,CC12OCOC1CC2=O,-0.2348,train
gdb_81810,OC1C2CC2(O)C12CO2,-0.2465,train
gdb_68676,CC12CCCC(N1)C2=O,-0.236,train
gdb_89877,CC1CC2(C1)OC2C=O,-0.257,train
gdb_111727,N#CC12OCC1C2CO,-0.2648,train
gdb_79138,CC1C2C(O)CC3C1C32,-0.2474,train
gdb_61044,O=CC(O)C1CNC1=O,-0.2597,train
gdb_70934,OC12CC3(CCCC13)C2,-0.2517,train
gdb_127683,Cn1ncoc(=N)c1=O,-0.2443,train
gdb_94086,CC1OCC(C=O)CO1,-0.2551,train
gdb_71069,CC12CC3=CCCC1C32,-0.2179,train
gdb_2768,CC1OCC1C=O,-0.2491,train
gdb_78951,CC12C(O)C3C4C(C41)C32,-0.2314,train
gdb_47214,N#CC1C=CCCC1=O,-0.2617,train
gdb_80785,C#CC12CC(C1=O)C2O,-0.2374,train
gdb_55109,NC(=O)N1CC2(CN2)C1,-0.2388,train
gdb_12902,CC12OCC1C2C#N,-0.2556,train
gdb_59124,CC(O)C1C2CC3C1N23,-0.2385,train
gdb_43753,C#CCC12CC1C(=O)N2,-0.2486,train
gdb_9243,COC(C)C#CC#N,-0.2759,train
gdb_91394,CC1CC2OC(C1)C2=O,-0.2478,train
gdb_90005,CC1CC2(C1)OCC2=O,-0.2531,train
gdb_77312,CC1=CCC(C=O)C1C,-0.2375,train
gdb_87687,CC1OC2(CC2C)C1=O,-0.2414,train
gdb_89715,CC1CC2(CC2(C)C)O1,-0.2183,train
gdb_6772,CCCCOC(N)=O,-0.2637,train
gdb_114747,COC1CC2NC2C1O,-0.2276,train
gdb_35370,N#CC1CC2C3CN1C23,-0.2441,train
gdb_128793,COCc1c[nH]nc1O,-0.2153,train
gdb_18819,O=C1CN2C3CC1C32,-0.2347,train
gdb_104273,N#CC1NCC1(O)CO,-0.2535,train
gdb_7002,CC1OC(=O)C1(C)O,-0.2586,train
gdb_51272,N=C1CN=C(NC=O)N1,-0.2293,train
gdb_90617,CC1CC2C1C1OC21C,-0.2425,train
gdb_117718,CCCC(C)(C)OCC,-0.244,train
gdb_49531,O=CN1C2CC1C21CC1,-0.2333,train
gdb_62473,CC1(C)C(=O)NC12CC2,-0.2381,train
gdb_148,O=CN1CC1,-0.2555,train
gdb_55534,CC(=O)CC(=O)C1CO1,-0.2478,train
gdb_112681,COC1CC(=O)C(C)C1,-0.2365,train
gdb_81711,OC1C2CC1OCCO2,-0.2362,train
gdb_36179,N#CCC12OC3C1NC32,-0.2541,train
gdb_51447,O=CNC1C(=O)C2CC21,-0.244,train
gdb_86183,CC1CC(O)C(C)(C)C1,-0.259,train
gdb_71007,OC12CCC3(COC13)C2,-0.2453,train
gdb_129970,Nc1nc(C2CO2)no1,-0.2472,train
gdb_7631,CC(C)C1CC(=O)C1,-0.239,train
gdb_23053,CC1CC12CCC2=NO,-0.2258,train
gdb_4569,Cc1ccc(N)nc1,-0.2048,train
gdb_56095,CC(=N)OCC(=O)C#N,-0.2869,train
gdb_18603,OC1CC2COCC12,-0.2503,train
gdb_39696,C1CC12C1C3C1N1C3C12,-0.222,train
gdb_859,Oc1c[nH]c(O)c1,-0.1714,train
gdb_75508,CC1=CCCC2OCC12,-0.2333,train
gdb_113739,C#CC(C)C1CC1OC,-0.2393,train
gdb_69764,CC12CC3CC(C3)C1C2,-0.2458,train
gdb_35338,C#CC1CC23CC(C2)N13,-0.2161,train
gdb_10434,O=CC1(CO)CCC1,-0.2555,train
gdb_5812,CC(C)(C)C(C)(C)O,-0.2599,train
gdb_44918,N=C1OC2CC1CC2=O,-0.2481,train
gdb_79815,CC1C2C3CCC1(C)C32,-0.2464,train
gdb_37329,N1C2C3NC3C3OC3C12,-0.2351,train
gdb_60102,CC(C)CC12CC1CO2,-0.2288,train
gdb_10975,O=C1C2CC1(O)CO2,-0.2314,train
gdb_114303,N#CC1C2C(CO)CN12,-0.2566,train
gdb_81238,CC1C2CC13OCCC23,-0.237,train
gdb_50251,O=CC1CC2CC(=O)N12,-0.2472,train
gdb_71920,CC12OC3CC(C1=O)C32,-0.2284,train
gdb_128864,N#CC#Cc1cnoc1,-0.2721,train
gdb_31849,COc1ccc(N)nc1,-0.1938,train
gdb_91650,CC1CC2CC1C2(C)O,-0.2541,train
gdb_29032,Cc1cnccnc1=O,-0.2511,train
gdb_2322,CC1CN1CC=O,-0.2392,train
gdb_38685,C1=CC2CC1CC1OC21,-0.239,train
gdb_17145,C#CC12NC3C1OC32,-0.2439,train
gdb_77006,C#CCC1C(C)C1(C)C,-0.25,train
gdb_18364,CC1COC2CCC12,-0.2394,train
gdb_65966,CC1(C=O)COC12CC2,-0.2372,train
gdb_34718,N#CC1C2C3C=CC2C13,-0.2402,train
gdb_106464,CCC12CC(C1)N=CO2,-0.2457,train
gdb_8667,CNC(C)(C=O)C=O,-0.2335,train
gdb_43714,N=C1CC2(O1)C1COC12,-0.2382,train
gdb_88443,CC1NC1C1(O)CC1O,-0.2246,train
gdb_22369,CN1CC(=NO)C(O)C1,-0.2088,train
gdb_27193,Oc1ncn2c1C1CC12,-0.1956,train
gdb_46918,O=C1CNC2CC2OC1,-0.2227,train
gdb_45286,O=C1CN2CC3OCC132,-0.2391,train
gdb_40652,C1CC2C(C3CO3)N2C1,-0.2256,train
gdb_81833,N#CC1C(O)C2CC12N,-0.2432,train
gdb_76331,CC1(O)C(O)C(O)C1O,-0.2324,train
gdb_11079,OC1C2(O)CCC12O,-0.2272,train
gdb_39972,C1C2C3CC4(CC4)C1C23,-0.2465,train
gdb_108291,N=C1OC2(CO)CCC12,-0.2607,train
gdb_29013,Nc1cncnc1C=O,-0.2326,train
gdb_81312,N=C1OCC2OC1C2O,-0.2607,train
gdb_108212,OCC12CCC(CO1)C2,-0.2437,train
gdb_88757,CC1NC1C1OC2CC21,-0.2321,train
gdb_62560,CC1(O)C2(C)CCC12O,-0.2258,train
gdb_78446,O=C1C2OC1C1C(O)C21,-0.25,train
gdb_26847,Cc1ccc(=O)[nH]c1C,-0.2038,train
gdb_21221,CNc1noc(C)n1,-0.2234,train
gdb_103383,CC1(CO)C(=O)N2CC21,-0.2505,train
gdb_22656,O=CC1CC(=NO)CN1,-0.232,train
gdb_79028,CC1C2C3C4OC4C2N13,-0.2253,train
gdb_89420,CC12CC(O)C=CC1N2,-0.222,train
gdb_40909,C1OCC2C1C21COC1,-0.2418,train
gdb_73181,N#CC1OC2CCC12N,-0.2558,train
gdb_40256,C1OCC2(CO2)C2CC12,-0.2453,train
gdb_125199,Cc1[nH]cc2nn[nH]c12,-0.1911,train
gdb_60825,CC(C=O)C(O)C1CN1,-0.243,train
gdb_124960,Cc1[nH]nc(O)c1C=O,-0.2349,train
gdb_48913,O=CC12OC3C1C=CC32,-0.2357,train
gdb_42553,N#CC1C2C(=O)N3C1C23,-0.2731,train
gdb_62729,CC1(C)C2CC(=O)C21C,-0.2334,train
gdb_464,CC1C=CCO1,-0.2302,train
gdb_110078,C#CC1C(C=O)N1CC,-0.2416,train
gdb_51663,O=CCC1CC2CCC12,-0.2461,train
gdb_98618,CCC(=O)C1C2CCN21,-0.2369,train
gdb_66328,CC1(C#N)C=CCCN1,-0.2463,train
gdb_98151,C#CC(C#C)C(=O)CO,-0.2656,train
gdb_24851,N=c1ccncc(=O)[nH]1,-0.261,train
gdb_98727,C#CC1NC1C(=O)CO,-0.2602,train
gdb_21782,O=Cc1cncnn1,-0.2558,train
gdb_66985,CC12C(=O)C3CC1C2C3,-0.2289,train
gdb_105287,N#CC1(CN)CN1C=O,-0.2633,train
gdb_56739,N#CC(O)C1(C=O)CO1,-0.2829,train
gdb_61563,CN(CC1CC1)C(N)=O,-0.2278,train
gdb_106403,CC1(O)C2CC1(CO)O2,-0.2521,train
gdb_7058,C#CCC(C)CC#C,-0.2589,train
gdb_75915,CC1C(=O)OCC12CN2,-0.2569,train
gdb_51486,N=COC1C=CC2OC12,-0.2555,train
gdb_8922,C#CC(C)C(C)OC,-0.251,train
gdb_45075,N#CC1C(=O)CN2CC12,-0.2545,train
gdb_57994,C#CCNC(=O)N(C)C,-0.2328,train
gdb_46177,N#CC1(C#N)NCC1=O,-0.299,train
gdb_63233,CC1(C)N=COC2CC21,-0.2426,train
gdb_74237,C#CC1N=C(C)NC1=O,-0.2456,train
gdb_126209,CCc1cnoc1CC,-0.2407,train
gdb_15958,C#CC1OCC12CO2,-0.2596,train
gdb_1160,CC(O)(C#N)C#N,-0.3385,train
gdb_60648,CC(=O)N(C)C1CCC1,-0.2296,train
gdb_106044,CCC12C(O)C3CC1C32,-0.2473,train
gdb_47395,N=C1OCCC12COC2,-0.2497,train
gdb_60206,CC(O)CC1OC1C=O,-0.2591,train
gdb_9771,CCC1(C)OCCO1,-0.2473,train
gdb_99547,C#CC(NC)C(N)C#N,-0.2432,train
gdb_57206,CC(C(N)=O)C1(C)CC1,-0.238,train
gdb_19946,O=C1CCC1C1CC1,-0.2332,train
gdb_61391,CC(C)(O)CC(N)C#N,-0.2474,train
gdb_120165,CCOC1C2CC1(O)C2,-0.2493,train
gdb_107922,CCC12OC3C(O)C1C32,-0.2248,train
gdb_78278,CN1C2C1C1(C)C2N1C,-0.1843,train
gdb_8849,COC(=N)N(C)C=O,-0.2565,train
gdb_95752,CC1(O)COCC(O)C1,-0.2462,train
gdb_68948,CC12NC1(C=O)C1OC12,-0.253,train
gdb_72970,CC12NCC1C2(N)C#N,-0.2386,train
gdb_82012,N#CC1(N)C(N)C2CC21,-0.2416,train
gdb_21202,CNc1nnn(C)n1,-0.217,train
gdb_73403,CC12OCC3C1COC32,-0.2175,train
gdb_95176,CC1CCC2NC2C1=O,-0.2325,train
gdb_92415,CC1CC2OCC12C=O,-0.2513,train
gdb_25177,N#Cc1cnc[nH]c1=O,-0.2669,train
gdb_58911,CC(O)C12CC3C(C1)N32,-0.2438,train
gdb_50322,O=CN1C=CC2NC2C1,-0.2142,train
gdb_116458,CN1CCOCC1CO,-0.2327,train
gdb_79224,C#CC12CC3C(C1O)N32,-0.2504,train
gdb_80009,CC1C2C=CC1C1OC21,-0.2328,train
gdb_16617,NC1=NC2CC2C1=O,-0.2286,train
gdb_112750,COC1CC(C)C12CN2,-0.2388,train
gdb_116420,O=C1NCCCC1CO,-0.2448,train
gdb_108191,OCC12C=CC(OC1)O2,-0.2507,train
gdb_100236,C#CCC(O)(C#C)CO,-0.252,train
gdb_49993,O=CC1CC12CN1CC12,-0.2397,train
gdb_109859,CC1C(CO)C2(C)CN12,-0.2234,train
gdb_11016,CC12COC(=O)C1O2,-0.2621,train
gdb_90350,CC1OC2=NCCCC21,-0.2379,train
gdb_30169,CC1Cc2ncoc2N1,-0.1906,train
gdb_99208,CC(=O)COC(=O)CO,-0.2623,train
gdb_111062,COC12CC(C1)C2CO,-0.2516,train
gdb_116685,COC=NC1(C#N)CC1,-0.2483,train
gdb_84614,C#CC12OC1C=CC2O,-0.2495,train
gdb_59833,CC(C)CC#CC1CN1,-0.2281,train
gdb_43278,O=C1C=CC23CC(O2)C13,-0.2405,train
gdb_52193,C#CC1CC1CCC=O,-0.2453,train
gdb_5770,c1ncc(C2CN2)o1,-0.2319,train
gdb_100969,CCC(C)C1(O)CC1C,-0.2482,train
gdb_90778,CC12CC3C(O)CC1C32,-0.2452,train
gdb_55243,NC(=O)C1CNC(=O)O1,-0.2581,train
gdb_66678,CC12C3C4N1C4(C=O)C32,-0.2272,train
gdb_130273,C#Cc1c(N)noc1N,-0.2072,train
gdb_115550,C#CC1(O)CCC1OC,-0.2384,train
gdb_104164,CC1COC(C)(CO)C1,-0.245,train
gdb_26408,CC(C)Nc1c[nH]cn1,-0.1761,train
gdb_95774,CC1=CCC(C)CCC1,-0.2224,train
gdb_43096,O=C1C2CC3OC2CC13,-0.2372,train
gdb_118722,CCOC1(C)C2CCC21,-0.2367,train
gdb_10864,CC1COC(C)OC1,-0.2539,train
gdb_58292,CC(=O)CC(O)C(C)O,-0.2433,train
gdb_54623,NC(=O)C1=CC(=O)NC1,-0.2523,train
gdb_111949,COC1C=CC(=O)C1C,-0.2376,train
gdb_106730,CCC12CC1(C)N=CO2,-0.2392,train
gdb_67686,OC12C3=NCC1C2CO3,-0.2431,train
gdb_82963,OC1C2NC3CC3OC12,-0.2136,train
gdb_119617,COCC12COCC1C2,-0.2487,train
gdb_32304,COc1cccoc1=O,-0.217,train
gdb_4974,Cc1nccnc1N,-0.2189,train
gdb_80725,N#CCC1CC2C(O)C12,-0.2645,train
gdb_32138,COc1ccnc(C)n1,-0.2475,train
gdb_53501,CC#CCC(C)C(C)C,-0.2392,train
gdb_122131,CCC(CCOC)OC,-0.2449,train
gdb_47478,C#CCC1OCOC1=O,-0.2712,train
gdb_123092,CCCCCOC(C)=O,-0.2644,train
gdb_89465,CC1CC2(O)CCC12C,-0.241,train
gdb_66141,O=CC1(O)CCN2CC21,-0.2399,train
gdb_126628,CCCn1nc[nH]c1=O,-0.2175,train
gdb_43367,O=C1C=CCC12CCO2,-0.2257,train
gdb_91262,CC1CC2CC(=N)OC12,-0.252,train
gdb_116794,CC#CCOC=NCC,-0.2423,train
gdb_82000,CC1C2OC2C1(C)C#N,-0.2753,train
gdb_66170,CC1(COC=O)CCC1,-0.2767,train
gdb_95117,N#CC12CN1CCC2O,-0.2592,train
